"","DS1_L_1","DS1_L_2","DS1_L_3","DS1_L_4","DS1_L_5","DS1_L_6","DS1_R_1","DS1_R_2","DS1_R_3","DS1_R_4","DS1_R_5","DS1_R_6","DS2_L_1","DS2_L_2","DS2_L_3","DS2_L_4","DS2_L_5","DS2_L_6","DS2_R_1","DS2_R_2","DS2_R_3","DS2_R_4","DS2_R_5","DS2_R_6","DS3_L_1","DS3_L_2","DS3_L_3","DS3_L_4","DS3_L_5","DS3_L_6","DS3_R_1","DS3_R_2","DS3_R_3","DS3_R_4","DS3_R_5","DS3_R_6"
"Rhizobiales",0.922129608770744,1.97809428504846,0.466951570841469,3.50970403475326,1.18479643765903,0.0671151176802575,15.8958786658439,12.7309434538452,13.6605148038976,13.6966474206693,15.0994187825023,16.489353166771,0.364231822842539,2.28311908244169,0.126701149253954,5.92483834608768,0.0889004130165021,1.38125440451022,13.3495188025082,20.5984601663603,16.6419937856876,19.6253164556962,18.7079554854922,20.6719028446967,12.7572298743346,0.20449328789038,0.113825533912895,0.175694951814355,9.85201502442882,6.42372162104816,10.458510689951,10.6677112405948,9.98035108231435,14.6117252704464,16.7530968419965,14.5934073418239
"Rhodobacterales",0.00150183975369828,0,0,0.0765696784073507,0,0,0.00487155337598649,0,0.0131423314495992,0.00629296918018344,0.00764759865402264,0.00962788234727772,0.0872319911849777,0.100069278731429,0.0804924948201589,0.00148306341579166,0.0907525049543459,0.00140944326990839,0.326620439103628,0.178373163939499,1.09319841876657,0.0337552742616034,0.0593110552685386,0.655072272457264,0.119354661691269,0.0820755373165473,0.0768322353912041,0.165257627944195,0.0875483634104324,0.127307447485678,1.95995921472154,3.29693646052653,3.25100274435297,1.64553318999814,4.18655134986131,10.8424708846966
"Rhodocyclales",0.0240294360591725,0.00959574497251504,0.0109228437623735,0.0593805669281495,0.0127226463104326,0.00762671791821108,0.0178623623786171,0.0305379773679657,0.0187747592137131,0.0188789075405503,0.0183542367696543,0.0144418235209166,0.0719281330823501,1.61342467862366,1.98697214065318,0.0815684878685413,0.00740836775137518,0.272022551092319,0.195622936789339,0.358566462204911,0.732052512566902,0.0540084388185654,0.0717975932198099,0.0907530856049106,0.00823135597870823,0.00556444320790151,2.25374557147532,0.0991545767665171,0.258408879098534,2.31805643963505,1.71395277323709,3.16636471951558,1.52806872249557,1.84191369415429,1.03888496459521,1.09650616359055
"Rhodospirillales",0.00150183975369828,0.00137082071035929,0.00273071094059338,0.0015626464981092,0.00636132315521628,0.00152534358364222,4.89591114286642,4.13789593335935,4.03281827910557,3.70341236253795,5.28449066992964,4.16726840931337,0.306077162052553,0.82210761296282,0.427802703951585,0.557631844337664,0.0425981145704073,0.2353770260747,9.23969049656787,9.67401394222894,8.58128223064534,11.1594936708861,10.708767110459,10.8837700481816,0.30730395653844,0.00417333240592613,3.9938534211687,11.6532721010333,0.136970826625999,7.05318622250513,8.39982520594947,14.8900749155364,8.08528604602069,8.95901403443431,5.48731113140258,5.07730027923449
"Rickettsiales",0,0.903370848126773,0.00136535547029669,0.0578179204300403,0.00159033078880407,0.00305068716728443,0.115293429898347,0.16117265833093,0.118280983046392,0.578953164576876,0.107066381156317,0.789486352476773,0,0,0,0.0519072195527081,0.00185209193784379,0,0.417445374041535,0.540579894796236,0.268419254607864,0.119831223628692,0.156081724390891,0.272259256814732,0,0,0,0,0,0,0.0566462200786573,0.0440679625911962,0.0617073447979084,0.0964973166974217,0.342849266922799,0.0817271674725873
"Rubrobacterales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566462200786573,0.00979288057582138,0.00974326496809081,0.00338587076131304,0.0155057457402271,0.00681059728938228
"S0134_terrestrial_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488035008377934,0,0,0,0,0.00139111080197538,0,0,0,0,0.0080923171540939,0.0114250273384583,0.0129910199574544,0.0389375137551,0.0637458435987113,0.0391609344139481
"SAR11_clade",0,0,0,0,0,0,0,0,0,0,0,0,0.0214254013436787,0.0169348010160881,0.0268308316067196,0,0.0148167355027504,0,0,0,0,0,0,0,0,0.0194755512276553,0,0,0.0211810556638143,0.0318268618714195,0,0,0,0,0,0
"SC-I-84",0.00150183975369828,0,0,0.0015626464981092,0.00318066157760814,0.00152534358364222,0.00162385112532883,0.00169655429822031,0.0675891331693671,0,0,0.187743705771915,0.00612154324105107,0.00307905473019783,0.00447180526778661,0,0.00555627581353138,0,0.00873316682095261,0.00546040297773976,0.0162678336125978,0,0.00156081724390891,0.00495016830572239,0,14.861236697503,0,0,0.00706035188793809,0.00707263597142655,0.192597148267435,0.016321467626369,0.056835712313863,0.0778750275101999,0.528918215805523,0.0715112715385139
"Selenomonadales",0,0,0,0,0,0,0,0,0,0,0,0,0.0153038581026277,0.132399353398507,0.0313026368745062,0.0074153170789583,0.0166688274405942,0.00281888653981677,0.0122264335493337,0.0200214775850458,0.0113874835288185,0,0.00624326897563564,0.0148505049171672,0.0137189266311804,0.0208666620296307,0.00853691504346713,0.0191350937619594,0.0169448445310514,0.0247542258999929,0.0323692686163756,0.0293786417274641,0.0032477549893636,0.00507880614196956,0.0155057457402271,0.0102158959340734
"SHBZ1548",0,0,0,0,0,0,0,0,0,0.00314648459009172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647385372327512,0.00489644028791069,0.0016238774946818,0.00169293538065652,0.0223971882914391,0.00340529864469114
"Solirubrobacterales",0.00300367950739656,4.57168706904824,0,0,0.00159033078880407,0,0.00974310675197298,0.0407173031572875,0.00938737960685654,0.0660761763919261,0.0688283878862037,0.00641858823151848,0,0,0,0,0,0,0.0331860339196199,0.118308731184361,0.102487351759366,0.0540084388185654,0.053067786292903,0.107253646623985,0,0,0.0441073943912468,0,0,0,0.0760677812484827,0.0359072287780117,0.0194865299361816,0.0677174152262608,0.179177506331513,0.0323503371245658
"Sphingobacteriales",0.00150183975369828,1.44347420800833,3.29050668341503,3.85973685032972,0.00477099236641221,0.00305068716728443,6.94845896528206,6.54191337393753,6.64063233389032,6.86562937558013,8.10186601407158,4.85726664420161,0.0107127006718394,0.230929104764837,0.0953985123794476,0.0682209171264163,0.0203730113162817,0.0098661028893587,7.26424816166838,4.2572941883111,4.72255209773714,6.87088607594937,6.9893396182241,6.12170813807669,1.43637161828459,0.49940877790916,0.941906293129206,0.0695821591343979,0.00141207037758762,0.00530447697856991,5.7827698383155,8.08239076857791,5.76963673860444,11.5238111361289,11.1658597936013,9.19260369134373
"Sphingomonadales",1.82323346098971,0.585340443323418,0.0273071094059338,0.309404006625621,0.0238549618320611,5.00160161076282,0.823292520541717,0.688801045077448,0.570752680096878,0.331954124254676,0.524625267665953,0.494231293826923,0.0275469445847298,0.32637980140097,0.0208684245830042,0.526487512606039,0.0148167355027504,0.0098661028893587,2.05928073638063,1.19582825212501,0.689756145174147,1.53586497890295,1.66695281649472,1.76225991683717,2.4035559457828,0.0792933157125965,0.00284563834782238,0.0121768778485196,8.1095201784857,31.2309922908268,1.26725686633111,0.419461717997682,0.727497117617447,1.26462272935042,2.2362731078683,1.71456786760199
"Spirochaetales",0,0,0,0,0,0,0,0,0,0,0,0,0.0244861729642043,0.0738973135247479,0.544069640914037,0.00148306341579166,0.00185209193784379,0,0.0716119679318114,0.029122149214612,0.122008752094484,0.00675105485232068,0.0124865379512713,0.00660022440762986,0.00685946331559019,0.00417333240592613,0.00569127669564475,0,0.00141207037758762,0,0.286468027254924,0.35744014101748,0.193241421867134,0.253940307098478,0.251537653119239,0.391609344139481
"Streptomycetales",0.00150183975369828,0,0,0,0.00159033078880407,0,0.285797798057874,0.0763449434199142,0.144565645945591,0.129005868193761,0.12847965738758,0.0625812352573052,0.00306077162052553,0,0.00298120351185774,0.00148306341579166,0,0,0.0279461338270484,0.0309422835405253,0.0992337850368466,0.030379746835443,0.0733584104637188,0.0379512903438717,0,4.8925366905474,0,0.0034791079567199,0.00141207037758762,0.00176815899285664,0.0615016103711137,0.0962966589955769,0.0860655072181355,0.121891347407269,0.511689609427493,0.108969556630116
"Streptosporangiales",0,0,0,0,0,0,0.0389724270078919,0.0152689886839828,0.0281621388205696,0.0141591806554127,0.0137656775772407,0.0593719411415459,0,0,0,0,0,0,0.127504235585908,0.0309422835405253,0.00162678336125978,0.0725738396624473,0.00936490346345346,0.00825028050953732,0,0,0,0,0,0,0.0388431223396507,0.0391715223032855,0.0227342849255452,0.0287799014711608,0.230863325465603,0.136211945787646
"Subgroup_13",0,0,0,0,0,0,0,0.00848277149110157,0.00375495184274262,0.00943945377027516,0,0,0,0,0,0,0,0,0.040172567376382,0.0182013432591325,0.0195214003351174,0.0320675105485232,0.0421420655855406,0.0445515147515015,0,0,0,0,0,0,0.0922524155566705,0.130571741010952,0.152644484500089,0.0948043813167651,0.199851833985149,0.125996049853572
"Subgroup_2",0,0,0,0,0,0,0.019486213503946,0.0237517601750844,0,0.0078662114752293,0.0229427959620679,0.0353022352733516,0,0,0,0,0,0,0.450631407961155,0.243897999672376,0.157797986042199,0.286919831223629,0.321528352245236,0.209557124942248,0,0,0,0.00173955397835995,0.00141207037758762,0,0.00323692686163756,0.0734466043186603,0.0259820399149088,0.0440163198970695,0,0.0289450384798747
"Subgroup_3",0,0.00137082071035929,0,0,0.00318066157760814,0,0.191614432788802,0.11027602938432,0.0901188442258228,0.13687207966899,0.451208320587336,0.141208941093407,0,0,0,0.0118645073263333,0.0463022984460949,0.00140944326990839,1.79029919829529,1.56713565461131,1.81549023116592,1.71476793248945,1.84800761678815,1.74080918751238,13.2428798770784,0.00139111080197538,0.00284563834782238,0.0121768778485196,0,0.00353631798571328,3.47645944939874,1.39058904176664,1.95190074860753,2.24313937936989,2.44990782695588,2.05680038139345
"Syntrophobacterales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148306341579166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93730072669008,0.00979288057582138,0.0178626524414998,0.221774534866004,2.38788484399497,0.296260982088129
"Thermoanaerobacterales",0,0,0,0,0,0,0.00649540450131532,0.00848277149110157,0.0675891331693671,0.0283183613108255,0.0520036708473539,0.0080232352893981,0,0,0,0,0,0,0.00349326672838105,0.00546040297773976,0.00650713344503912,0.0185654008438819,0.00156081724390891,0.00825028050953732,0,0.228142171523962,0,0,0,0,0.171557123666791,0.0212179079142796,0.0552118348191812,0.0321657722324739,0,0.00170264932234557
"Thermogemmatisporales",0,0,0,0,0,0,0.00649540450131532,0,0.00750990368548523,0.00471972688513758,0.00458855919241358,0,0,0,0,0,0,0,0.00873316682095261,0.0036402686518265,0,0.00506329113924051,0.00156081724390891,0.00495016830572239,0,0,0,0,0,0,0,0,0.0048716324840454,0.00169293538065652,0,0.00340529864469114
"Thiotrichales",0,0,0,0,0,0,0.00811925562664415,0,0.00187747592137131,0.00157324229504586,0.00611807892321811,0.139604294035527,0,0,0,0,0,0,0.277714704906293,0.282120820516554,0.265165687885344,0.165400843881857,0.0827233139271723,0.151805161375487,0,0,0,0,0,0,0.111673976726496,0.104457392808761,0.0714506097659993,0.120198412026613,0.0551315404096963,0.0834298167949329
"TRA3-20",0.00150183975369828,0.00137082071035929,0.00136535547029669,0,0.00318066157760814,0.00152534358364222,4.74164528596018,4.71811750335069,5.76197360268855,5.45600427921904,5.56745182012848,5.5504741732056,0,0,0.00149060175592887,0.00296612683158332,0,0.00140944326990839,1.87763086650481,3.64390892047833,2.2124253713133,3.21350210970464,3.33546645023334,3.48161837502475,0,0,0,0.00173955397835995,0.00141207037758762,0,0.0954893424183081,0.204018345329612,0.178626524414998,0.313193045421456,0.0361800733938632,0.132806647142954
"Unassigned",0,0,0,0,0,0.00610137433456886,1.93563054139197,1.65583699506303,1.13024050466553,1.86586536192439,1.54481492811257,1.3623453521398,0,0,0.00298120351185774,0.00296612683158332,0.00185209193784379,0,0.30216757200496,0.431371835241441,0.44736542434644,1.1915611814346,1.07696389829715,1.11378786878754,0,0.00139111080197538,0,0,0.00141207037758762,0,2.69797853917491,0.501069056129527,1.47448076517108,3.5433137517141,1.486828730424,1.87631955322482
"Unknown_Order",0,0,0,0,0,0,0.00324770225065766,0,0.048814373955654,0,0.0336494340776996,0,0,0,0,0,0,0,0.00698653345676209,0.00546040297773976,0,0.0337552742616034,0.00156081724390891,0.0181506171209821,0,0,0,0,0,0,0,0.00979288057582138,0.0032477549893636,0,0,0
"Vibrionales",0.0075091987684914,0.00411246213107788,0.00955748829207684,0.0015626464981092,0.00159033078880407,0.00305068716728443,0.00974310675197298,0,0,0.00943945377027516,0.00458855919241358,0.00320929411575924,0,1.93980448002463,0,0,0.00185209193784379,0,0,0,0.00325356672251956,0.00506329113924051,0.00468245173172673,0,0.00411567798935411,0,0.00426845752173356,18.7906620742442,0.00141207037758762,0,0,0,0,0,0,0
"Xanthomonadales",0.075091987684914,0.0137082071035929,0.0109228437623735,1.09541519517455,0.0111323155216285,0.0915206150185329,21.9755772790751,21.0932595897732,23.5153859151756,18.0277834589305,21.3857448761089,21.1556668110849,0.085701605374715,0.0107766915556924,0.00298120351185774,0.702972059085247,0.0148167355027504,0.0479210711768851,8.99865509230957,10.4093482098979,8.31286297603748,11.4497890295359,12.4678081443444,10.7088641013794,0.0342973165779509,0.0125199972177784,0.00711409586955594,0.00869776989179974,0.197689852862267,0.611783011528397,5.37491705374917,5.99650720592796,5.4075120572904,8.17349201780968,7.94066467963406,6.30491044064564
